,hit_rate,volatility
17554397,0.301369863014,4.948336392955832
5069768,0.156164383562,11.410254415094109
5482196,0.20547945205499998,0.0
2566102,0.013698630137,0.0
1974381,0.060273972602699996,0.0
12853301,0.16712328767100001,0.0
17047371,0.0191780821918,0.4948716593053935
17965518,0.0493150684932,0.0
1530591,0.19178082191799997,0.0
929709,1.0,0.0
16814587,0.0465753424658,9.557692240748187
6888892,0.0,
15408543,0.901369863014,0.0
781729,0.753424657534,0.0
1579471,0.9972602739730001,25.29822128134704
12850518,0.0,
17569022,0.21369863013700002,0.0
1708422,0.665753424658,8.503131169298616
12325795,0.953424657534,1.6983901200454137
15718401,1.0,0.0
16585301,0.8739726027399999,19.729924398379072
10156383,0.0,
3411475,1.0,0.0
1183206,0.9287671232879999,2.1732626696120305
8392560,0.246575342466,0.0
14028637,0.00547945205479,0.0
2559055,0.0,
5863825,0.153424657534,1.8363360536788504
13830851,0.956164383562,1.862878508025219
4066099,0.498630136986,0.0
1574589,0.991780821918,37.599275406928186
4916889,0.7835616438359999,0.0
17946053,0.5205479452049999,0.0
460076,0.238356164384,0.0
11207904,0.747945205479,0.0
11928146,0.08767123287669999,0.0
6226236,0.0,
15391421,0.920547945205,0.0
14641618,0.367123287671,4.997771835896484
8922461,0.241095890411,0.0
4550473,0.9287671232879999,3.362140900913623
7370409,0.0,
17029456,0.465753424658,8.261672041027477
16376756,1.0,11.284545384448762
18007926,0.265753424658,16.176864164971068
13264057,0.0,
5046140,0.0,
17365580,0.10410958904100001,3.637390468217916
18459675,0.18904109589,0.0
14673334,0.39178082191799996,2.725048402600984
6278392,1.0,180.55272615118017
12173895,0.0,
18478472,0.8904109589040001,0.0
9615914,0.0,
17385563,0.45479452054799996,4.445195376957408
17608206,0.0,
18460012,0.161643835616,0.8639081313474345
5915468,0.0,
18520873,0.47397260273999997,1.7812099101530785
8688941,0.241095890411,0.0
16617972,0.33424657534200003,0.0
14642543,0.342465753425,1.1805354717245904
13396805,0.0,
14642015,0.347945205479,1.7221968330954116
14641006,0.438356164384,4.006825231714009
11226165,0.41643835616400005,3.0689220499185748
10635609,1.0,2.6230011646540805
13189124,0.895890410959,4.986075121085979
12912880,0.123287671233,0.0
9188636,0.9506849315070001,10.562814737099881
8922378,0.241095890411,0.0
17178203,0.224657534247,0.39629455632370575
17226061,0.33150684931499996,0.0
6690687,0.9972602739730001,2.258769757263128
16127708,0.493150684932,0.0
17303792,0.216438356164,0.22358888269184415
18024623,0.849315068493,0.904952267039066
12539243,0.9972602739730001,33.88154635894696
8110327,0.9972602739730001,135.13216571149195
13824740,0.879452054795,6.160673814194085
11299785,0.920547945205,214.99139754978125
5958584,1.0,0.0
2066017,0.0,
2635772,0.791780821918,71.4264718402028
5537922,1.0,353.1683789949738
18036671,0.22739726027399998,65.02167531674179
15253658,0.158904109589,8.784190885476313
9362212,0.9753424657529999,32.7099474786733
11845131,0.991780821918,283.52286349878943
13235074,0.0,
13533038,0.9972602739730001,0.0
3324603,0.243835616438,0.0
11874212,0.493150684932,235.7650731601746
13467919,0.490410958904,124.02104030717985
12630525,0.342465753425,2.261327044016414
9994860,0.9972602739730001,26.48458159250741
128036,0.9945205479449999,0.0
17162200,0.241095890411,0.0
18411294,0.219178082192,80.27085009516219
11545551,0.0657534246575,9.090593428863096
17850548,0.9863013698630001,0.0
17593796,0.0301369863014,1.304790917673393
12104757,0.0246575342466,0.0
7414600,0.9753424657529999,77.92022936908744
15447434,0.295890410959,34.45662369303953
18182432,1.0,7.895451206021679
5682486,1.0,0.0
18330946,0.893150684932,28.47813838702312
9117625,1.0,0.0
10154294,0.624657534247,5.392104620996081
17047194,0.40547945205499997,3.000509757032173
12918424,0.9945205479449999,813.8276326186586
6730873,0.0,
13508243,0.246575342466,0.0
15801033,0.884931506849,6.733993091802399
15952876,0.317808219178,2.7168168756452333
1240735,0.9287671232879999,3.321083293595897
10252217,1.0,4.1643835616438345
16177469,0.0,
13360570,0.9972602739730001,70.09139167195423
10578419,1.0,90.27636307559004
15377107,0.0,
13396413,0.0,
14553858,0.983561643836,2.920479644902511
7582014,0.619178082192,7.476174074510826
4067212,0.9972602739730001,133.26741567852474
8719904,0.0,
13883262,0.41095890410999997,0.0
18330343,0.561643835616,45.49941001506737
1051752,0.956164383562,64.50619800355393
13592245,0.246575342466,2.7448942501386915
3992823,0.895890410959,82.65965621585333
3021,0.7260273972600001,1.5437145033270063
15927749,0.7013698630140001,90.28492226003188
13592171,0.243835616438,3.4575354218042627
12903995,0.00821917808219,0.0
12824504,0.41369863013700003,59.087174932303505
9034581,0.0,
3822021,0.876712328767,17.491403859735627
16898239,0.0027397260274,0.0
15063125,0.22739726027399998,208.55056270420047
746115,0.767123287671,0.0
6196000,0.153424657534,1.3626532866403829
18309074,0.602739726027,2.699020330379461
2711179,0.9780821917810001,6.6206305429157295
9943628,0.246575342466,0.0
16973826,0.9972602739730001,0.0
9369849,0.98904109589,2.861239741511264
14055665,0.153424657534,6.886470023731687
16897410,0.241095890411,16.42488537263296
13982910,0.9972602739730001,3.3810992153971733
10317402,0.657534246575,32.95402705748661
8148786,0.0,
11987306,0.493150684932,0.0
10724034,0.580821917808,0.0
1561140,1.0,15.893386589602132
14505523,0.945205479452,0.0
18412285,0.243835616438,18.189758512222976
5606196,0.0794520547945,0.0
8321367,0.0931506849315,220.74059836084956
18077238,0.8986301369859999,11.076769588161564
15716449,0.490410958904,0.0
3861529,0.43561643835600006,4.970145433995056
14045952,0.980821917808,0.0
16162523,0.22191780821899998,1.3405156348780631
1691660,0.6794520547949999,468.5060499444458
2027723,1.0,0.0
2413791,0.991780821918,15.791666664988744
9229486,1.0,135.41454461338492
14787852,0.164383561644,5.385164807134505
6376385,0.0,
12931041,1.0,0.0
6344648,0.0,
16467950,0.490410958904,12.014623383900114
18522823,1.0,0.0
16425896,0.0,
18344609,0.0,
17866336,0.509589041096,420.26922261360113
16961017,0.953424657534,36.65313635345349
14994778,0.493150684932,424.9926469952157
12229948,1.0,246.8658931078957
15484254,0.241095890411,22.812340795323554
10394843,0.441095890411,20.548025815549213
18236644,0.693150684932,5.11449315920807
7226582,1.0,0.0
18390064,0.06301369863009999,0.0
17144816,0.98904109589,72.55797185546461
3925083,0.0,
12021394,0.9780821917810001,33.564544494825675
3906109,0.0,
563927,0.8356164383560001,89.9914893405044
8208878,0.0,
13168316,0.98904109589,113.21814580435341
409740,0.983561643836,11.701468800761232
3031763,1.0,0.0
16633594,0.920547945205,1.8442393610542225
15747500,0.9972602739730001,0.0
784086,0.8986301369859999,22.608305660320053
10502452,0.961643835616,30.591074395645713
10828914,0.9589041095890001,44.35300657043143
14078966,0.9972602739730001,5.518084024201907
2397134,0.9863013698630001,3.1767626583763398
14077321,0.9972602739730001,17.861051769973407
15634920,0.20821917808200002,21.609013072867995
168247,0.394520547945,0.0
17491711,0.39726027397299996,2.217109986990141
17142702,0.378082191781,5.620727274051554
8754021,0.471232876712,4.587131929668479
15466179,0.45479452054799996,22.01228229707809
12273719,0.912328767123,23.12554099912817
14141397,0.238356164384,0.0
14142081,0.9972602739730001,0.0
14613430,0.123287671233,203.62153224809435
6066176,0.106849315068,3.894735906881544
7966742,0.6794520547949999,236.3583485422045
17605731,0.00547945205479,0.0
12410679,0.550684931507,0.0
1893673,0.8739726027399999,0.0
13414983,0.482191780822,27.86478567998927
13296912,0.484931506849,11.322363742277432
17098018,1.0,0.0
3182499,0.912328767123,4.050989832958708
5760160,0.7260273972600001,0.0
247115,1.0,0.0
1011319,1.0,10.579236276554127
16616185,0.0,
14522142,0.22739726027399998,22.668539424369627
18095400,0.487671232877,454.7439628055748
4705326,0.8904109589040001,2.962142196204048
13093893,0.5397260273969999,0.0
14164714,0.17808219178100002,0.0
18291426,0.6794520547949999,0.0
15832524,0.9972602739730001,8.39441047836679
4637515,0.9945205479449999,0.0
4833802,0.98904109589,9.031320592897304
6166826,0.8986301369859999,1.4520775286863596
8654633,0.9972602739730001,0.0
7742151,1.0,0.0
6505612,1.0,0.0
741909,0.857534246575,5.0544908140965665
61153,1.0,0.0
15173895,0.40821917808200003,291.605911252054
18197732,0.923287671233,0.0
1503555,0.991780821918,6.639875568080944
15236455,0.980821917808,107.27902646686304
15051968,0.243835616438,13.20117136424676
3603622,0.33424657534200003,0.0
3439518,1.0,10.575644115223787
16284572,0.945205479452,0.0
3975790,0.372602739726,10.913895067130351
18415088,0.27397260274,5.401518305069417
7732053,0.060273972602699996,82.4470779418957
13564457,0.9260273972600002,22.47621199710027
13957428,0.838356164384,70.5062538335301
12974200,0.9972602739730001,0.0
13301861,0.0,
11399981,0.915068493151,1.6534646301286646
1472559,0.786301369863,5.932765617781952
13956649,0.246575342466,4.532461789860252
15463774,0.0,
9828061,0.0,
7777276,1.0,0.0
10988496,0.6767123287669999,7.681063591139648
15036975,0.279452054795,4.5564509955381345
3255261,1.0,734.7036057983205
10726170,0.9972602739730001,1.4870607844325072
17335062,0.0,
10661144,0.490410958904,45.65308984986443
15301022,0.7205479452050001,0.0
14570274,0.32602739726,22.519678877098414
7729033,0.279452054795,10.397335002941796
10186572,0.0,
14872882,0.18356164383600002,2.2536819209763443
9760192,0.0,
9300708,0.712328767123,4.590316537795599
13428574,0.991780821918,0.0
15591031,0.9972602739730001,1.0550130186440891
321064,0.838356164384,0.0
15917011,0.9671232876710001,6.629868454736822
13031663,0.21369863013700002,0.0
11457940,0.465753424658,12.82188467595925
14996291,0.6794520547949999,0.7228883993239976
13978751,0.19178082191799997,145.3850734836171
7292992,0.41095890410999997,19.48218559493661
5720623,0.0,
4257529,0.41369863013700003,22.237262768716306
5948665,0.857534246575,14.042824163682136
14336972,0.980821917808,0.0
8634792,0.8630136986299999,6.303281528274878
13681032,1.0,0.0
1098058,0.6876712328769999,0.9684143657072604
17350589,0.920547945205,1.1984110559223464
16694869,1.0,0.0
15449100,0.9972602739730001,0.0
5749314,0.0,
6207974,0.6794520547949999,4.21655444950001
7861331,0.912328767123,20.873798053418692
18136377,0.317808219178,26.236275501674466
6143225,0.295890410959,19.55842036745895
18331085,0.616438356164,24.296461155718927
13940161,0.0,
6600487,0.0,
15512725,0.44931506849299996,22.418137150301035
15705947,0.980821917808,0.0
4304920,0.0739726027397,0.0
16297876,0.339726027397,0.0
3387020,0.93698630137,9.07036207348109
13019725,0.73698630137,0.0
10856210,0.915068493151,39.56451702682226
2076112,0.9780821917810001,209.98411080255448
9413664,0.868493150685,0.0
17623725,0.964383561644,0.0
13767750,0.9178082191779999,4.521575218808706
6989359,0.476712328767,0.0
239834,0.753424657534,0.0
18326752,1.0,0.0
1811552,1.0,0.0
12428324,0.991780821918,291.452391712125
6005389,0.446575342466,0.0
13869356,0.5369863013699999,4.438576115624702
9281174,0.8712328767120001,0.0
11497401,1.0,0.0
15572739,0.852054794521,15.023130190173774
16620641,0.298630136986,2.521884685135463
17013348,0.041095890411,3.3159546974522374
13222856,0.9260273972600002,27.660237840561813
38365,1.0,0.0
16841778,0.9863013698630001,3.405859149056216
11572429,0.246575342466,0.0
3183826,0.33150684931499996,0.0
12293272,0.145205479452,2.3257348008383376
16946195,0.8356164383560001,0.0
15373072,1.0,0.0
1677426,1.0,48.006939199418724
16350740,0.22739726027399998,3.985530513815801
18124996,0.9972602739730001,0.0
4145848,0.9945205479449999,0.0
8687100,0.723287671233,0.0
9015169,0.36986301369900004,0.0
14060590,0.19178082191799997,12.665725887010904
3181224,0.101369863014,0.0
13863536,0.0,
822340,0.849315068493,27.514540664362606
5081487,0.9397260273970001,63.91292983244575
18122856,1.0,0.0
10586052,0.238356164384,157.9780543701277
2124764,0.9095890410959999,3.954207873531473
6375528,0.175342465753,4.333283252915738
1869380,0.238356164384,4.469476343729554
16352342,0.22739726027399998,13.735140560781158
12157632,0.920547945205,0.0
5603949,0.0794520547945,0.0
18120644,0.953424657534,0.0
13468108,0.243835616438,0.2108052026886934
11239637,0.9972602739730001,78.19202270606232
8224450,0.323287671233,1.8115781987643893
1408665,0.33424657534200003,0.0
6460651,0.876712328767,7.159933549796394
13680533,0.246575342466,0.0
17268038,0.2,2.176056609597772
4554000,0.972602739726,2.7537340071161607
11042319,0.484931506849,8.373182516294467
3505222,1.0,0.0
13990920,0.9780821917810001,24.407372996086224
15760390,0.131506849315,9.11919526176637
16596819,0.704109589041,15.991470913282347
10647626,1.0,45.138181537795006
8091589,0.479452054795,4.650480773916981
16443523,1.0,0.0
4485875,0.0,
4879310,0.33150684931499996,0.0
12088252,0.342465753425,60.518506260481956
15299526,0.490410958904,0.0
6713783,0.991780821918,2.1495902104141624
6713685,0.972602739726,0.0
8174958,1.0,19.90775951978003
15036268,0.665753424658,3.9440531887330716
7761644,0.0,
11759284,0.9479452054790001,0.0
1732621,0.28219178082199997,0.0
14695763,0.882191780822,0.0
11169702,0.972602739726,184.58968573822412
9137647,1.0,0.0
13724958,0.9589041095890001,0.0
9988315,1.0,13.38756407392192
16149325,0.246575342466,124.00717273161608
8295660,1.0,0.0
12871356,0.232876712329,363.3356993880825
13002333,0.0,
945586,0.8273972602740001,43.11057665142578
18519523,1.0,6.337440537114032
13592294,0.243835616438,0.34704371261753936
9331582,0.9753424657529999,10.753511579901616
18506613,1.0,0.0
10773232,0.0,
6903051,0.920547945205,0.0
3760469,0.0,
4612712,0.501369863014,122.57976797277372
14180130,0.216438356164,0.0
15163023,0.241095890411,0.0
7791787,0.0,
16147718,0.912328767123,114.87662896832579
6190025,0.953424657534,8.028537648025008
1530693,0.9589041095890001,81.8881878302509
13064287,0.9698630136990001,29.00179031523257
810082,0.9589041095890001,4.7174015677087
12211971,0.838356164384,53.399295302238635
7034496,0.8273972602740001,34.308982311764595
15161701,0.0465753424658,5.695867499722447
17979672,0.43013698630099995,9.366306468612374
1292527,0.901369863014,8.936488632335326
14112173,0.9972602739730001,0.3897614912300703
17716646,0.460273972603,2.246682802885189
3167605,1.0,0.0
611542,1.0,14.81483739425452
14963902,0.956164383562,4.701828499442242
9655021,0.895890410959,54.96296423804472
1069486,1.0,13.541454461338551
610660,0.0,
12113529,1.0,45.138181537795006
8213353,1.0,19.31574855501517
8540378,0.493150684932,0.0
3197682,0.243835616438,18.189758512222983
9495031,0.7260273972600001,8.108379432212818
14045058,0.27123287671199997,5.907148087763009
7162674,0.915068493151,1.0960046943034047
1789045,0.17260273972600002,3.2278861784694244
3062316,0.153424657534,0.0
6243947,0.243835616438,68.02625795412389
10343745,1.0,0.0
3231205,0.882191780822,23.085961408077804
1721598,0.821917808219,275.7638039256704
476996,0.832876712329,0.0
2705164,0.479452054795,0.0
12272580,0.243835616438,0.0
2442640,0.912328767123,0.0
3162732,0.9972602739730001,0.0
8798478,0.0,
8995047,0.780821917808,6.96891395935214
802935,0.6684931506849999,0.0
13713540,0.293150684932,5.107252177605871
18432714,0.682191780822,20.487596664096362
16465534,0.484931506849,0.0
9393007,0.243835616438,9.209714219537693
15220486,0.0,
16932821,0.254794520548,0.0
3817210,1.0,67.70727230669247
9386946,1.0,135.41454461338495
15743922,0.09589041095889998,0.0
8469716,0.923287671233,0.0
12986989,0.46849315068499997,0.0
7874686,0.665753424658,84.99928025572073
13953635,1.0,20.054296722618943
3562203,0.73698630137,4.258149712496377
2890368,0.8438356164380001,4.401835930010458
17623655,0.42191780821900005,2.2884428813904
16454418,0.490410958904,4.947759299655298
13433500,0.9506849315070001,0.0
6819713,1.0,2.0765858204138845
1249083,0.460273972603,15.167091830775425
5259425,1.0,0.0
1249415,0.9780821917810001,6.8321182486368155
3933254,0.9972602739730001,18.070158058105037
13194651,0.386301369863,180.92105974057597
1944749,0.750684931507,0.0
13830799,0.20821917808200002,0.0
2263474,0.0,
11942361,0.923287671233,0.0
14760208,0.9589041095890001,32.74278097722381
12073174,0.39726027397299996,2.2347381718647794
15940395,0.476712328767,28.435265224067464
7486212,1.0,0.0
4994878,0.232876712329,0.0
18429433,1.0,0.0
7483097,0.545205479452,0.0
15740766,0.378082191781,106.34928858494855
13315905,0.0,
2437648,0.93698630137,13.580307289443608
11480014,0.241095890411,45.62468159064711
15042665,0.0,
5580917,1.0,0.0
11480280,0.23013698630100002,0.0
12133672,0.8109589041099999,4.2972919853783225
7021874,0.920547945205,22.657685514378592
6992342,0.9972602739730001,0.0
13249213,0.0,
862804,1.0,0.0
10298544,0.238356164384,15.105888639250944
1574392,0.7835616438359999,6.84192477077377
17718244,0.027397260274,2.071231517720798
8595253,0.9397260273970001,13.552618543578784
17639205,0.246575342466,24.928539844231377
7546359,1.0,11.284545384448762
3155385,0.8356164383560001,0.0
6693716,0.956164383562,2.704664651441647
4464924,0.243835616438,28.06431195224389
10297615,0.991780821918,36.095238091403
336113,0.40547945205499997,0.0
13901954,0.0,
13116496,1.0,0.0
13901713,1.0,190.41864575003603
15605574,0.323287671233,0.0
2432755,0.0,
13247068,0.243835616438,34.56054117322365
14164498,1.0,0.0
13971273,0.13698630137,98.71170143402452
12132019,0.41369863013700003,114.95742628998228
13770232,0.128767123288,4.042889123780136
8069094,0.956164383562,0.0
11083719,0.33150684931499996,0.0
7937930,0.9698630136990001,8.094821426901051
7806372,0.931506849315,0.0
1252752,0.465753424658,4.556450995538137
13862109,0.0,
16974973,0.9972602739730001,18.275695790740034
4331882,0.9780821917810001,3.1305726153281075
16915332,0.52602739726,9.3474232723033
16913835,0.169863013699,15.628599481341213
15275381,1.0,4513.818153779502
15536966,0.0191780821918,148.46149779161806
15602456,0.9972602739730001,0.0
17962862,0.9945205479449999,0.9211323729436828
13883509,0.41095890410999997,0.0
2298801,0.901369863014,0.0
1901380,1.0,90.2763630755901
8392728,0.0,
3674111,0.0,
13832771,0.00547945205479,1.0
7807234,0.13972602739700002,1.3442460000786365
11210659,0.9506849315070001,51.49965407027295
3280623,0.495890410959,0.0
13897080,0.7753424657529999,2.9612698888682654
15928697,0.9945205479449999,0.0
16256177,1.0,0.0
16256170,1.0,0.0
17894344,0.312328767123,163.28680933310352
18090681,0.243835616438,0.4716425137486607
14931714,0.131506849315,0.0
14092719,1.0,35.337096969304845
3279174,1.0,3.91862621980632
13831086,0.243835616438,0.0
13174580,0.490410958904,113.49860141849199
12715988,1.0,225.69090768897468
2033186,1.0,9.027636307558977
13698578,0.9095890410959999,15.860132176007895
4720083,1.0,249.55700439475655
15599023,0.42739726027400005,19.23076923076923
1246549,0.9068493150679999,18.017831052379552
12954464,0.9506849315070001,124.31138583729457
132908,0.912328767123,123.06469719001169
13030297,0.243835616438,1.454264241560758
11862618,0.780821917808,6.266576294509568
15664419,0.33698630136999996,0.0
5833002,0.0,
18448410,0.238356164384,0.18246560765962705
852114,0.832876712329,0.0
12855989,0.8191780821920001,26.80544108768285
11436095,0.00821917808219,0.0
16561123,0.619178082192,4.4964200307184745
11742752,0.0547945205479,0.0
6302766,0.991780821918,0.0
8134498,0.791780821918,8.326707614511344
16544088,0.490410958904,0.0
18331554,0.682191780822,0.0
6272120,1.0,0.7184458111518491
16561167,0.961643835616,4.1509922625199165
13592465,0.0,
7494144,0.838356164384,0.0
15160866,1.0,0.0
15659601,0.493150684932,0.9093987974697932
17026625,0.246575342466,2.8953133692526003
10995924,0.249315068493,0.0
13951419,1.0,0.0
17666136,0.9671232876710001,0.0
12567869,0.865753424658,29.532214587561153
12174681,0.0,
18354541,0.709589041096,1.358129718032417
15040280,0.40273972602700003,0.0
9827938,0.9753424657529999,0.0
16361865,0.134246575342,1.84803778329335
18209504,0.14246575342499998,7.5256956272863045
7200915,0.08493150684930001,0.0
16960716,0.9945205479449999,2.6773911796849257
17747839,0.0,
16369362,0.501369863014,2.255050304039711
16365821,0.915068493151,3.973440816143454
15650583,1.0,3.042329750927669
12367873,0.13698630137,0.0
16369924,0.66301369863,4.370080390882043
16561092,0.66301369863,2.8050516939631565
16561024,0.665753424658,3.2085520111989947
17079294,0.991780821918,2.645671992829389
3447789,0.58904109589,0.0
17515087,0.8273972602740001,2.5573656082844707
14321957,0.243835616438,0.0
16353435,0.991780821918,4.0670601916626135
12156817,0.9972602739730001,0.0
17858441,0.758904109589,3.6256704292217083
8557707,0.953424657534,0.0
18119885,1.0,0.0
17463966,0.635616438356,4.511677278665344
13859361,0.0,
13924507,0.471232876712,4.513590438654995
16159324,0.14246575342499998,19.652604205829974
14638745,0.991780821918,3.4332260330285043
17587863,0.490410958904,0.9771906325848628
15344441,1.0,0.0
6390560,0.865753424658,4.4047575097565534
5835341,0.9095890410959999,0.0
15807971,0.13972602739700002,16.082352463053002
17159537,0.9671232876710001,2.011383313379802
16001688,0.164383561644,5.719751354347108
16560565,0.394520547945,6.207758486933815
16382522,0.980821917808,0.0
15205531,1.0,0.0
14575508,0.846575342466,0.0
17924982,0.695890410959,3.6552738231291824
17782178,0.164383561644,0.653834841531101
13251378,0.8164383561640001,0.0
14450331,0.953424657534,7.389204524602622
16380322,0.243835616438,2.273719814027873
15991741,0.493150684932,9.831184636554475
17895286,0.991780821918,0.0
6106474,1.0,0.0
10970933,0.983561643836,0.0
11642575,0.972602739726,4.381708023741011
18271575,0.493150684932,17.677469618097643
12011978,1.0,8.867791052229055
6831704,0.42739726027400005,4.306929114321736
15452573,1.0,0.0
17929363,0.493150684932,0.0
8762421,1.0,0.0
17369462,0.983561643836,8.370287680026362
13019172,0.246575342466,0.0
13098930,0.243835616438,0.0
17683068,0.912328767123,4.529659491883441
17616822,0.9863013698630001,2.9287790824130564
10335258,0.0,
10058088,0.9972602739730001,0.0
14839927,0.246575342466,4.532461789860252
16933588,1.0,0.0
14639048,1.0,0.0
8015052,0.758904109589,9.589578464048511
14696480,1.0,12.598887439823255
17044715,0.841095890411,6.423350356961231
14094448,0.0438356164384,6.884936001881209
11927848,0.07123287671230001,0.0
15086663,0.243835616438,4.547439628055746
18493224,1.0,0.0
15213086,0.7013698630140001,4.408339417615032
9067131,1.0,9.622875728520318
17833439,0.9945205479449999,0.0
15735794,0.9671232876710001,17.062762944095784
17177068,0.375342465753,8.101486127135296
12390109,0.9972602739730001,6.445670881073022
14551976,1.0,0.0
14483571,0.9972602739730001,0.0
3732441,0.484931506849,2.2644727484554896
10672419,0.0,
9149849,0.93698630137,2.2395160411940376
3738315,0.484931506849,2.4385584016844337
1555924,1.0,0.0
16480871,0.616438356164,10.11278227947674
3549067,0.972602739726,0.0
6674826,0.0,
7854011,0.715068493151,7.119314201111446
17814843,0.9753424657529999,4.5213377040999685
6661663,0.778082191781,3.5985846586301564
7361427,0.0,
16164151,1.0,9.02763630755898
9719541,0.8739726027399999,1.3501112855930868
13061864,0.254794520548,0.0
16163977,0.7753424657529999,4.50304800624001
16360868,0.9972602739730001,0.0
17712834,0.756164383562,4.502677212436518
13191862,0.016438356164400002,0.0
15572532,0.0383561643836,10.390340883410387
15898448,0.117808219178,4.485418958601375
2660094,1.0,3.1596727076456537
8310024,0.0,
6853940,0.0,
16377872,0.232876712329,0.0
4908989,0.41369863013700003,1.84681552940912
254863,0.424657534247,5.851737381753857
254837,0.0904109589041,1.3926212476455828
18059853,0.0931506849315,0.0
4874725,0.00547945205479,0.0
37171,0.904109589041,4.48402940923489
4663371,0.0,
3917136,1.0,5.416581784535388
623169,0.115068493151,1.2254389745197876
13207860,0.857534246575,4.447669918286215
4209878,1.0,0.0
17627539,0.45753424657499997,23.842127798916106
6289761,0.0,
14153731,0.18904109589,0.0
17607405,0.805479452055,1.4744809688317124
195823,0.145205479452,4.927382964981353
16373686,0.446575342466,4.750320653742518
2970030,1.0,1.7953130112620597
3656284,1.0,0.0
6600809,0.8191780821920001,3.9418628298744975
11711509,0.852054794521,15.19222475796876
5288462,0.964383561644,0.0
4694175,0.304109589041,6.287333105905208
2989787,1.0,7.011561104073546
8689108,0.747945205479,1.217715971041232
8293942,0.767123287671,12.340482162379232
16546936,0.479452054795,0.0
7765071,0.630136986301,1.6037762620380531
7765054,0.934246575342,2.9161358740833734
11040997,0.9479452054790001,1.158162844384188
6780147,0.813698630137,0.0
7763096,0.7205479452050001,4.6318092561185615
2210634,0.742465753425,0.0
254862,0.0,
6574576,0.750684931507,0.0
15618940,0.8904109589040001,5.929274679490908
16207761,0.972602739726,31.09246724754695
8065756,0.0,
16652704,0.93698630137,4.479032082388073
13766525,0.252054794521,12.583159110283356
7460217,0.8109589041099999,10.298910435290102
15938749,0.8438356164380001,7.332226322221417
12268272,0.849315068493,4.809784512340546
3158579,1.0,0.0
10235929,0.961643835616,6.628462133526787
3354345,0.09589041095889998,13.51715463356675
12256804,0.578082191781,6.800163437100347
12256288,0.6684931506849999,4.5230752987938985
2232853,0.580821917808,1.2793371147536472
16406579,0.17808219178100002,2.3156784888894504
17961573,0.7945205479449999,4.6568528256957205
12485049,0.956164383562,6.924028304570703
12257105,0.506849315068,4.521194306232752
12256768,0.9753424657529999,4.5213377040999685
8193512,0.915068493151,5.585880409743166
12256719,0.991780821918,4.524993420871432
12256658,0.983561643836,4.509954900590457
12256603,0.991780821918,4.524993420871432
12256465,0.9178082191779999,4.521575218808704
12256387,0.9972602739730001,4.517539514526257
12255452,0.583561643836,4.498230823287692
3869396,0.8547945205480001,3.370009032777108
9995957,0.6904109589040001,0.6099246367251056
17733218,0.901369863014,16.044429310578327
9257108,0.0,
11613407,0.923287671233,8.502089040647776
15742990,0.9780821917810001,7.293337723516957
14152687,0.0,
16482451,0.41095890410999997,0.0
9779101,1.0,0.0
15983204,0.586301369863,0.0
16416696,0.057534246575300006,30.187171217629015
6412917,0.23013698630100002,7.957974935834184
13710238,0.0,
8290371,0.394520547945,26.30328219673332
15843080,0.224657534247,0.0
13336405,0.460273972603,0.0
15448633,0.41095890410999997,5.051402445526062
6390061,0.767123287671,0.0
3980678,1.0,0.0
7401453,0.0657534246575,4.841229182759271
6404515,0.0,
14006688,0.0,
9156816,0.0,
7729074,0.0,
6850488,0.964383561644,0.0
12024571,0.78904109589,2.256410193177768
5536454,0.40821917808200003,21.33447157751992
17704277,0.9780821917810001,0.0
12593914,0.131506849315,0.0
8393713,0.419178082192,4.526350246583208
14841777,0.169863013699,0.2519435379324729
15971959,0.0191780821918,0.7284313590846836
964167,0.432876712329,1.2543786472746832
9810237,1.0,0.0
17049316,0.5589041095889999,0.0
18490980,0.0219178082192,0.5994789404140899
14840717,0.915068493151,0.0
13603633,0.07123287671230001,15.489307248978387
8740867,0.40547945205499997,4.675729377913758
13940169,0.18904109589,0.0
9466504,0.0,
9995713,0.9178082191779999,0.0
13659981,0.0794520547945,17.000174860959824
14053085,1.0,0.0
7564955,1.0,2.1211319149189825
16314041,1.0,0.4513818153779493
18345659,0.246575342466,0.0
10809012,0.243835616438,4.547439628055744
18152233,0.956164383562,6.244992082379392
4549718,0.838356164384,0.0
10884760,0.832876712329,85.13332172776855
17241089,0.016438356164400002,1.795054935711501
6675769,0.41369863013700003,6.446672065503553
17437451,0.20821917808200002,0.1947190603545888
13112056,0.865753424658,4.115384356204774
17437133,0.194520547945,0.4082077956673084
13767610,0.0,
17895654,0.45479452054799996,0.0
2601048,0.8356164383560001,71.5262622529928
14348959,0.238356164384,0.0
16380551,0.964383561644,2.481958077038709
10709761,0.0,
18198474,0.33150684931499996,0.0
6425619,0.9397260273970001,4.404648667562137
9426695,0.9972602739730001,9.035079029052511
17500567,0.8986301369859999,16.9191001190955
17107311,0.284931506849,17.756270248452932
17107162,0.293150684932,17.61582832664574
5006724,0.246575342466,0.0
5006783,1.0,0.0
9332645,0.0,
16517205,0.0246575342466,0.3142696805273545
6741518,0.0301369863014,6.037075533048724
9547526,0.0,
9810369,0.972602739726,0.0
2916652,0.9945205479449999,3.847059847278131
11083352,0.057534246575300006,2.7586187348495685
3466620,0.246575342466,0.0
15205342,1.0,0.0
4129355,0.0,
18143205,0.9753424657529999,3.1071567981454646
13031874,0.490410958904,0.0
14210964,0.8164383561640001,14.072566457686529
