id,hit_rate
4163331,0.917808219
205054,0.635616438
15804074,0.052054795
18358115,0.243835616
4857633,1
12853547,0.830136986
15605445,0.153424658
5840387,0.969863014
12525036,0.197260274
14949879,0.246575342
17571865,0.178082192
12328939,0.290410959
13114388,0.336986301
8330179,0.747945205
18094971,0.049315068
13114163,0.326027397
15342385,0.04109589
10296084,0.956164384
10165625,1
13114592,0.493150685
15129003,0.816438356
1841620,0
858368,0.263013699
6625405,1
14489820,0.931506849
16297494,0.435616438
2954320,0.210958904
9901107,0.997260274
9180198,1
2299803,0.745205479
18209053,0.210958904
8132212,0.926027397
17437568,0.980821918
17437508,0.238356164
11342546,0.791780822
17437369,0.246575342
13374096,0
2611276,1
3739971,0.991780822
18157879,0.002739726
15667195,0.416438356
18492755,0.961643836
13438949,0.246575342
8720972,0.353424658
15798828,0.336986301
12914613,0.24109589
9754608,0
17371032,0.980821918
6819551,1
12521685,0
9048203,0.22739726
12521592,0
16780909,0.202739726
10227519,0
8326500,0.279452055
13044920,0.832876712
16779999,0.920547945
12323528,1
12388944,0.917808219
4787435,0.293150685
4000238,0.816438356
13961676,1
3148090,0
12389199,0.161643836
6750477,0.065753425
16832091,0.230136986
7514978,0.860273973
1442790,0.18630137
15206166,0.953424658
13240084,0.238356164
2098870,0
13566915,0.021917808
6750870,0.01369863
9241825,0.304109589
17367378,0
16646297,1
12320867,0
18022444,0.273972603
4448164,1
842961,0.873972603
842697,0.926027397
16451397,0
15609256,0.619178082
17814893,0.246575342
13031882,0
4903221,1
14895699,0.150684932
7948737,0.964383562
17224052,0.263013699
15309196,0
17287421,0.75890411
12568195,0
4447624,1
16004684,0.865753425
13813254,0.923287671
15649739,0.312328767
9556765,0.909589041
9216607,0.753424658
818189,0.610958904
14902428,0.224657534
17446222,0.487671233
843011,0.920547945
8596036,1
842568,0.923287671
8655678,0.865753425
18485463,0.802739726
1518866,0.704109589
4261837,1
459879,0.312328767
8718045,0.134246575
13754099,0.616438356
11399265,0.493150685
11530962,0
4359425,0.010958904
14015279,0.493150685
15917355,0.561643836
4847310,0.978082192
14757742,0.243835616
11524692,0.715068493
15410187,0.424657534
8090919,0.956164384
13451778,0.273972603
591220,0.22739726
17365498,0.668493151
4288782,1
15310997,0.728767123
16739342,0.167123288
3822064,0.915068493
17328594,0.408219178
17437365,0.756164384
3368750,0.964383562
8283356,0.304109589
10250155,0
6226956,0.950684932
15842059,0.994520548
14901006,0.052054795
16711973,0.301369863
6947041,0.465753425
14123603,0.983561644
10088050,1
3889217,1
16602224,0.953424658
5759708,0.780821918
4581577,0.989041096
6202973,0.838356164
5105516,0.857534247
11588486,0.830136986
15158514,0.243835616
16206939,0.156164384
15323538,0.928767123
8883139,0.997260274
16508474,0.657534247
11396267,1
14536510,0.391780822
14993793,0
17448477,0.778082192
496208,0.583561644
12337905,0.493150685
13590509,0.150684932
8570847,0.279452055
16005522,0
2899177,1
16616546,0.402739726
4531939,0.24109589
4359433,0.008219178
9612854,1
15203727,0.975342466
7011378,0.493150685
15597200,0.868493151
18086624,0.476712329
13751586,0
17332367,1
16547425,0.454794521
14930851,0.243835616
17738480,0.106849315
6925142,0.238356164
13675246,0.449315068
1831489,0.720547945
16314655,0.104109589
2017363,1
15461810,0.452054795
3334613,0.906849315
18473705,0.978082192
5759709,0.82739726
842231,1
17233781,0.41369863
18006177,0.997260274
17677767,0.484931507
15842471,0.471232877
1751638,0.926027397
14793008,0.210958904
15642861,0.810958904
15839879,0.416438356
3058677,0.761643836
15377946,0.926027397
16033356,0.838356164
13477414,0.15890411
17539967,0.904109589
16557441,0.701369863
12558558,0.493150685
17209163,0.41369863
17667516,0.246575342
17668229,0.246575342
15110660,0.243835616
16616977,0.019178082
17665283,0.246575342
15395910,0.665753425
6854265,0.753424658
15631376,0.416438356
15631664,0.991780822
14633145,1
18249057,0.446575342
14382324,0.446575342
17920834,0.490410959
6452211,0.912328767
13660094,0.460273973
16071891,0.684931507
3696854,0.769863014
11888023,0.493150685
16082665,0.246575342
17589010,0.147945205
7956414,0.876712329
3761182,1
17457348,0.473972603
3891235,0.64109589
5070285,0.131506849
9788388,0.854794521
14935185,0.389041096
16363507,0.38630137
16996926,0.915068493
9787815,0.421917808
18237756,0.490410959
13653009,0.104109589
18043681,1
11357906,1
15356100,0
3688641,0.969863014
3295878,1
15484241,0
18104648,0.260273973
16465660,0.994520548
16037198,0.032876712
2308858,0.890410959
15086036,1
14693955,1
6103534,0.043835616
9184490,0.136986301
6822277,0.024657534
12649369,0.306849315
3148298,0.183561644
15533107,0.917808219
5061104,0.964383562
14419403,1
3999130,0.975342466
14573347,0.997260274
8598730,0.22739726
16528739,0.060273973
14756896,0.493150685
6958342,0.073972603
13902743,0.493150685
16984588,0.775342466
9709542,0
16308925,0.947945205
16064358,0.638356164
16284298,0.123287671
7085490,0.950684932
15274853,0.334246575
16275577,0.194520548
17437168,0.884931507
5902791,0.912328767
16322635,0.01369863
17436891,0.723287671
14224977,0.835616438
17389374,0.983561644
17893630,0.479452055
15599678,0.375342466
14616084,0.238356164
3999175,0.969863014
13828792,0.430136986
17302109,0.523287671
13632726,0
12902211,0.778082192
12901803,0.939726027
13006744,0.923287671
7332132,0.934246575
11238917,0.019178082
11778488,0.646575342
7853866,1
16425187,0.02739726
15914579,0.747945205
9280876,0.808219178
9280612,1
6364538,0
18415166,0.082191781
2227043,0.745205479
11150149,0
13147438,0.331506849
10452803,0.030136986
4030842,0.997260274
16797987,0.24109589
12342190,0.967123288
8985646,1
13715525,0.917808219
16711821,0.920547945
15331417,0.945205479
11984568,0.978082192
15217891,0.238356164
16965190,0.257534247
16900396,0.345205479
4751010,0.997260274
1096966,1
9433634,0.97260274
2960183,0.035616438
17459883,0.197260274
11801731,1
17762727,0.490410959
1290697,0.4
12411491,0.936986301
8443959,1
13209262,0
16996137,0.471232877
18076234,0.991780822
16997126,0.161643836
4576226,0
16862946,0.032876712
1132728,0.02739726
16861354,0.032876712
4343967,0.838356164
15573201,0.476712329
17516146,0.202739726
8340543,1
15701098,0.838356164
15059193,0
18125210,0.087671233
11847711,0.060273973
13602845,0.246575342
7923158,0.98630137
3688991,0.419178082
1346715,0.926027397
16916423,0
12836625,0.77260274
15451327,1
7349071,1
2345732,0.912328767
7498797,0
2489924,0.912328767
15530746,0.224657534
6289754,0.917808219
16054002,0.235616438
16122130,0.490410959
13217036,0
15363940,0.975342466
13496065,0.021917808
4783355,0
13492765,0.917808219
13099488,0.676712329
17160025,0.194520548
13619670,0.22739726
16826056,0.076712329
3783197,0.912328767
17544000,0
18395086,0.131506849
4630944,0.038356164
12025371,0.246575342
15312763,0.887671233
8169923,0
520181,1
7053129,0.936986301
3184756,0.82739726
11824408,0.920547945
11635955,1
17992761,0.380821918
14519275,0.246575342
690676,1
15566067,0.479452055
6452230,0
4287603,1
2375169,0.917808219
15166927,0.339726027
17000190,1
2187727,1
8753321,0.643835616
17714256,0.38630137
6578251,0
5200704,0.487671233
16996894,0.15890411
16966776,0.246575342
16995779,0.465753425
17256902,0.243835616
3820396,0.780821918
15288916,0.97260274
4736285,0.232876712
15286952,0.490410959
3883401,0.183561644
16661645,0.060273973
3686247,0.915068493
18330777,0.01369863
16661033,0.043835616
16661895,0.04109589
11513734,0
14880301,0.991780822
265745,0.054794521
18240911,0.915068493
14879790,1
17906028,0
732969,0.643835616
17640171,0.178082192
9448117,0.687671233
15344647,0.945205479
15344579,0.961643836
15344463,0.989041096
4138131,0
5642981,0.515068493
13883968,0.043835616
16996741,0.101369863
12915909,1
2234152,0.901369863
15143380,0.487671233
12452576,0.978082192
10948340,0
9243093,0
8326050,0.082191781
459767,1
17686605,0.865753425
17180872,0.668493151
11255314,0.846575342
7807850,0.424657534
13686963,0
18433747,0.221917808
15362029,1
10711966,0.934246575
15548900,0.273972603
17178977,0.736986301
18223641,0.953424658
14351627,0.238356164
17945526,0.978082192
6600266,0.419178082
15256806,1
18464483,0.378082192
11759052,0.873972603
10840500,0.942465753
10707485,0.816438356
17686907,0.865753425
17173584,0.457534247
17904732,0.865753425
12923989,0.769863014
17904512,0.865753425
16986759,0.868493151
14884993,0.887671233
17180316,0.950684932
15414222,0.884931507
11874190,0.783561644
15511779,0.109589041
14873022,0.58630137
5511917,0.887671233
1356151,1
13543285,1
16813211,0.482191781
16502013,0.928767123
13712502,0.473972603
5849010,0.983561644
13356413,0
2658619,0.663013699
8201902,0.808219178
6813321,0.408219178
16636574,0.21369863
18460137,0.997260274
12295263,0
9801260,0.882191781
4687326,0.832876712
15631853,0.367123288
7694072,1
12934873,0.383561644
1529864,0.81369863
3625389,0.915068493
3624905,0.578082192
17845211,0.24109589
6046483,1
8288662,0.917808219
15411314,0.997260274
13511898,0.490410959
8237206,0.336986301
9240782,0
14672625,0.810958904
16394224,0.246575342
9231762,0.076712329
14807267,0.997260274
13191167,0
17753069,0.854794521
6341581,0
12095061,0.276712329
5031326,0.761643836
17286165,0.490410959
11912097,0.736986301
12108579,1
12984578,1
16383990,0.246575342
5569619,0.049315068
2357443,0.065753425
8967193,0.246575342
14087952,0.912328767
18394227,0.024657534
11787179,0.687671233
9755708,0.117808219
14284660,0.463013699
16236450,0.736986301
17364030,0.24109589
12957647,0.235616438
8106042,0.989041096
17344481,0.246575342
12035730,0.734246575
17017128,0.983561644
17080263,0.01369863
15817576,0.246575342
8597907,0.98630137
17321172,0.778082192
15942804,0.331506849
4206246,0.767123288
14359192,0.832876712
5484728,0.684931507
6577974,0
12703728,0.84109589
11658239,0.854794521
17251353,0.843835616
14122663,0.41369863
14218449,0.997260274
9936812,0
14188561,0.616438356
12875860,0.873972603
8483653,0.975342466
12020862,0.873972603
13589990,0.915068493
14632670,0.021917808
13905980,1
13905605,1
12005036,0.528767123
3934561,0.849315068
14321894,0.920547945
16376546,0.487671233
16098817,0.493150685
3585926,0
15166044,0.452054795
16056794,0.238356164
16707117,0.419178082
12834945,0.747945205
15946450,0.580821918
15289424,0.849315068
566195,0.775342466
14279301,1
18386008,0.98630137
5578333,1
10812058,1
16176235,1
7010414,0.967123288
5960798,1
14216498,0.268493151
1919399,0.010958904
15776707,0.073972603
7970442,0.843835616
8490307,0.101369863
14649563,0.98630137
10059878,0.487671233
6854038,0.120547945
2129536,0.873972603
16350714,0.123287671
9234192,0.712328767
6558837,0.216438356
6715918,0.246575342
12347040,0.980821918
17588375,0.164383562
6837062,0.265753425
18239416,0.912328767
4931662,0.693150685
504631,0.660273973
504440,1
6627860,0.980821918
13114050,0
14357626,0.556164384
11283918,0.920547945
15797986,0.21369863
9022667,0
15118752,0.465753425
16769782,0.484931507
15565686,0.701369863
9927553,0.923287671
15102238,0.161643836
15601838,0.17260274
613982,0.019178082
13544257,0
9577447,1
3756889,0.890410959
18020710,0.049315068
692596,0.238356164
907158,0
13549911,0.246575342
10726034,0.131506849
3183836,1
955426,1
11832306,0.969863014
14845779,0.164383562
9333675,0.991780822
17070849,0.156164384
3504531,1
11762366,0.991780822
9463896,0
3040911,0
15525272,0.032876712
6120001,0.904109589
14376238,0.895890411
3757057,0.887671233
16269965,0.463013699
8719309,1
17029094,0.345205479
16844029,0.794520548
14877518,0.734246575
4988069,0.336986301
4108538,0.879452055
3614983,0
5317825,0.849315068
14353740,0.084931507
8632682,0.487671233
15435782,0.038356164
2046476,0.04109589
1083873,1
16998580,0.189041096
5751068,0
18444352,0.997260274
6749628,0.904109589
18071554,0.934246575
7898284,0
4162901,0.684931507
11985556,0
3945542,0.764383562
14991084,0.906849315
5406686,0.460273973
14670444,0.430136986
13185882,0
733946,0.610958904
9367583,0.865753425
4077620,0
14551017,0.62739726
143210,0.991780822
4183797,0
6274459,0.969863014
4907161,0.934246575
4668681,0.04109589
13578412,0
3944305,0
122787,0.989041096
251901,0.712328767
7584389,0
12892139,0.964383562
7960648,0
9992109,0
3897252,0.504109589
6091186,0.936986301
14217625,0
11150118,0.945205479
1126533,1
975779,0.347945205
16314697,0.312328767
7872893,0
14446720,0
3061561,0
12876170,0.956164384
13114164,0.019178082
6691720,0.997260274
14791537,0.580821918
14250043,0
10237184,0
12325869,0.997260274
6318530,0
17423628,0.232876712
2940102,0
12366069,0
11399830,0.789041096
16256877,0.238356164
13175199,0
7824634,0
12870890,0.693150685
6031144,0.164383562
7909229,0.997260274
17368418,0.876712329
11166462,0
306990,0.983561644
15164377,0.410958904
9045629,0.991780822
14746138,1
1573165,1
8923887,0.493150685
11656411,0
15773096,0.112328767
5219396,0.720547945
15396446,0.038356164
13358553,0
15161348,0.106849315
2413996,0
18077043,0.347945205
14331996,0.312328767
5153023,0.895890411
17027685,0.378082192
1024339,0.24109589
5657654,0.868493151
8339134,0.052054795
2478188,0.761643836
3962231,0
10834294,0.002739726
15716658,0.243835616
5153595,0.035616438
11380089,0
7714658,0.087671233
17000485,0.104109589
8114466,0
2269890,1
10831285,0.843835616
10789854,0
18123867,0.953424658
7262619,0.97260274
13607228,0
14281335,0.164383562
15769922,0.967123288
8101746,0.945205479
13081600,0.936986301
15131806,0.78630137
18040218,0.980821918
9716378,0.021917808
6822378,0
7619079,0
15636707,0.060273973
6133660,0.167123288
12294995,0
3971843,0.947945205
3053622,1
254887,0.953424658
10000384,0
8047721,0
16290986,0.104109589
6044839,1
17994055,0.978082192
14803835,0.219178082
3750941,0.920547945
13210596,0.912328767
8470411,0
17121168,0.956164384
14127595,0
15196704,0.838356164
16464510,0.460273973
17533386,0.41369863
12176026,0.863013699
757864,0.717808219
82633,0.917808219
845354,0.805479452
15616579,0.55890411
12947439,0.490410959
13400296,0.249315068
8031824,0
7652993,0.994520548
11701889,0.994520548
3027423,0.835616438
13657890,0.394520548
16072808,0.391780822
6087872,0
2351466,0.983561644
6971705,0.210958904
8964816,0.967123288
6869042,0.38630137
12567910,0
7921467,0
1226681,0.430136986
11869278,0.8
6276352,0.939726027
4637711,0
9618417,0.416438356
2802901,0.956164384
12370570,0
17810155,0.02739726
11700807,0.246575342
5423725,0.983561644
13866750,0.936986301
16417395,0.369863014
284664,1
1284675,1
13231345,0.997260274
16416006,0.863013699
4258780,0.712328767
8878997,0.18630137
17498047,0.153424658
10616417,0.975342466
17989198,0.235616438
14548461,0.991780822
9173702,0.863013699
3341385,0.97260274
31237,0.58630137
8256024,0.038356164
9501105,0.471232877
4258150,0
7534226,0.994520548
456308,0.038356164
6092309,0.975342466
6092079,0.753424658
128844,0.989041096
10090334,1
1046292,0.898630137
6092539,0.915068493
3176180,0.2
12036459,0.405479452
17814361,0.073972603
7599096,0.912328767
9629733,0.41369863
2879268,0.282191781
14152023,0
3468747,0.997260274
15068578,0.484931507
14351570,0.835616438
3822048,0.769863014
14216254,1
3401363,0
15196542,0.742465753
5202296,0
14343834,0.243835616
4776635,1
18342490,0.005479452
6545659,0.249315068
1040399,0.81369863
7130139,0.98630137
17682160,0.167123288
17881392,0.150684932
16178704,0.493150685
15785305,0.443835616
18077682,0.936986301
3133786,0
16766051,0.810958904
1034730,0.665753425
640601,1
8243351,0.084931507
247898,0.931506849
13878820,0
3458594,0
5751598,0.460273973
18072716,0.753424658
18478451,0.887671233
1359822,0.208219178
9682849,1
573144,0.890410959
375882,0.016438356
17545934,0.493150685
4504074,0
17545676,0.44109589
47478,0.991780822
3192470,0.131506849
16365915,0.476712329
17283430,0.989041096
4502815,0.153424658
15954793,0.082191781
13152477,0
10333903,0.997260274
6729382,0
1025173,0.997260274
1090564,0.487671233
18066845,0.334246575
18476809,1
14533631,0.687671233
2998007,0.997260274
1703271,0.049315068
5153022,0.816438356
11837446,0
13453952,0.997260274
17606648,0.205479452
16755202,0
16230660,0.032876712
9611516,0
1287456,0.205479452
6726059,0.238356164
5415204,0.569863014
9347210,0.997260274
17276529,0.997260274
12208901,0.306849315
9815372,0.624657534
1011412,0.043835616
6133478,0.139726027
18411309,0.246575342
1164237,0.994520548
5697276,1
17406430,0.131506849
496954,0.728767123
9737406,0.887671233
6590800,0
7114636,0
4098739,0.950684932
6261542,0.912328767
17270693,0
6522778,0
15632251,0.032876712
15632125,0.032876712
18443208,0.24109589
5277830,0.079452055
3032285,0.997260274
16482463,0
9078229,1
14319534,0.104109589
13533488,0
11829449,0
46900,0.054794521
6847928,0
13861444,0.863013699
7044951,0.093150685
6716261,1
17987692,0.997260274
4880404,0.287671233
10385398,0.156164384
15300558,0.917808219
16677077,0.216438356
17528679,0.424657534
619372,0
16020084,1
11760566,0.235616438
11825566,0.649315068
14119320,0.287671233
749755,0
11825140,0.756164384
9857935,0.895890411
3697224,0.246575342
7826548,0.994520548
945240,0
16673011,1
15887753,0.997260274
18431205,0.243835616
16018915,0.24109589
8808352,0.706849315
8481134,0.076712329
12609225,0
3069142,0.983561644
3695300,0.131506849
6000714,0
6055004,0.863013699
17753592,0.021917808
12838390,0.043835616
6906124,0.750684932
12042704,0.052054795
11820938,0
4808274,0.602739726
11885995,0.767123288
3759424,0.898630137
1793286,0
6642942,0.983561644
11230266,0.082191781
16735163,0.123287671
18411765,0.243835616
8304974,0
10019796,0
16406232,0.024657534
10836645,0
6445663,0
6313370,0.731506849
5461125,0.323287671
1860384,0.994520548
11227725,0.18630137
15487523,0.736986301
1526602,1
11946295,0.860273973
15240195,0.460273973
15288294,0.753424658
12732364,1
13322183,0.978082192
18041413,0.032876712
16928154,0.997260274
4803920,1
4014942,0.871232877
13452357,0.123287671
802851,0
17907301,0.04109589
13450321,0.145205479
12073988,0.98630137
17002531,0.920547945
3006429,0.871232877
1588977,0.421917808
10633235,0.205479452
14250581,0.235616438
9231765,0
11873329,0
7940013,1
9775642,0.961643836
1235905,0.909589041
8410745,0
982327,1
8594351,0.775342466
11802204,0.846575342
12129324,0
3308460,0.090410959
15273760,0.887671233
5051979,0
6886759,0
14552514,0.065753425
7604874,0.980821918
1249253,0.95890411
5048115,0.975342466
4959182,0.197260274
1836068,0.219178082
2177545,0.97260274
12860152,0
276624,0.739726027
15611706,0.435616438
1914591,0.75890411
16058651,1
2831977,0.005479452
2831466,0.895890411
12685925,0.139726027
9974562,0.246575342
2373066,0.991780822
13514193,0
11089316,0.901369863
12988290,0.410958904
16396053,0
18230936,0.298630137
13250089,0
1256745,0.632876712
863733,0.994520548
15477603,0.24109589
9578624,0
1911996,0.273972603
4709276,0
14953254,0.95890411
7088639,0
11610577,0.197260274
13574014,0
17443238,0.38630137
17881936,0.978082192
16917453,0
6629260,0.202739726
7743335,0.632876712
7350085,0.98630137
13248326,0
14755853,0.016438356
5187499,0.978082192
11084927,0.942465753
6169700,0.668493151
13508489,0.194520548
10166923,0.230136986
18141419,0.035616438
11149764,0.942465753
11017732,0
14884340,0.315068493
859586,0
13639073,0.509589041
13769476,0
7282013,0.865753425
12070798,0.189041096
530881,0.926027397
3676576,0
13643586,0
10164539,0.252054795
11147843,0.602739726
6363099,0.863013699
11605415,0
17962379,0.238356164
17076396,0.17260274
14030092,0.895890411
18023213,0.054794521
18290441,0.205479452
11852006,0.460273973
6688874,0.487671233
2763624,0.994520548
6361729,0.161643836
13785184,0.243835616
3084409,0.736986301
4263123,0.915068493
3410529,1
7149165,0.64109589
15534354,0.498630137
6032165,0
14898899,0.183561644
2075631,0.035616438
15193693,0.961643836
12322336,0
15730052,0.794520548
3606175,0.84109589
16974771,0.97260274
3867266,0
66796,0.797260274
7603413,0
11928138,0.090410959
17880479,1
15832630,0.243835616
14388935,0.950684932
16221891,0.435616438
230502,0.117808219
13337377,0.383561644
5751256,1
18251898,0.115068493
13860941,0.093150685
12041767,0.238356164
14321176,0.117808219
13467337,0.830136986
13754457,0.490410959
14167463,0.082191781
7790482,0
12115833,0
16028664,0.852054795
1210005,0.991780822
9119564,0.205479452
13546556,1
17544188,0.906849315
14577594,0.098630137
16308454,1
14358238,0.660273973
11513818,0
13883611,0.824657534
15397316,0.219178082
9067399,0.035616438
12833485,0
11949881,0.150684932
14198277,0.449315068
7099519,1
386846,0.334246575
13296311,0.238356164
8865708,0.057534247
13226398,0.654794521
9824938,0.997260274
16181777,0.035616438
5958080,0.939726027
6659498,1
16859717,1
12248206,0.890410959
17930119,0.153424658
9490599,0
15046001,0.997260274
16095270,0.997260274
18191455,0.112328767
2397013,0
11440182,0.945205479
14650833,0.378082192
14126406,0.246575342
14979022,0.619178082
12955649,1
17533640,0.863013699
18160224,0.495890411
18006435,0.189041096
3603863,0
15466140,0.24109589
17955462,0.120547945
10483785,0.997260274
8648032,0
5206530,0.945205479
16099762,0.317808219
2337605,1
12036892,0.98630137
13675796,0.161643836
15859162,0.997260274
13298664,0.473972603
13625482,0.997260274
5759573,1
16308756,1
15194617,0.197260274
16308138,1
14341673,0.243835616
17749537,0.819178082
13094324,0
15290253,0.068493151
11913305,0.893150685
14076822,0.282191781
5751150,0.95890411
18462333,0.912328767
18199948,0.923287671
3913092,0
13022082,0.953424658
9416993,0
17344770,0.435616438
16884888,0.846575342
15376950,0.101369863
14978203,0.652054795
17602292,0.942465753
16159946,0.380821918
15242302,0
14125948,0.238356164
17795029,0.150684932
18449296,0.106849315
11568447,0.997260274
18251773,0.115068493
11436264,0.95890411
12472667,0.679452055
15235328,0.232876712
16531125,0.493150685
2061930,0.243835616
7502000,0.243835616
13137218,0.989041096
13334382,0
16019798,0.243835616
17592466,0.493150685
10907712,0.983561644
15166328,1
16607703,0.383561644
7825695,0.052054795
14773658,0.923287671
17720960,0.139726027
9998927,0
9137593,1
15164902,0.77260274
18505615,0.950684932
17192997,0.284931507
6379372,0.161643836
14178037,0
17846435,0.997260274
12274597,0.97260274
17779950,0.679452055
17255540,0.490410959
12208768,0.934246575
13585184,0
16794470,0.980821918
9650341,0.712328767
5061730,1
7748558,0.975342466
5061940,0.997260274
14692747,0.819178082
15866919,0.649315068
13509135,0
16193690,0.602739726
10163152,0.178082192
17175937,0
18429719,0.082191781
12497715,0.997260274
14759413,0.78630137
16855685,0.312328767
16791611,0.934246575
9842271,0.726027397
17640798,0.210958904
8597990,0.994520548
13993843,0.057534247
13360327,0.704109589
11347651,0.326027397
7811344,0
10693146,0.989041096
15150943,0.342465753
14490881,0.054794521
17702144,0.084931507
18160061,0.479452055
18356416,0.115068493
9918651,0.575342466
16193065,0
16913954,0.230136986
11015182,0.989041096
6886174,0
18159407,0.487671233
16782568,0.934246575
14488058,0.991780822
743501,1
17764680,0
14094552,0.997260274
11143683,0.065753425
7932163,0.216438356
2426798,0.991780822
16122148,0.665753425
17891695,0.068493151
15501084,0.997260274
6587837,0.997260274
14013318,0.75890411
16611015,0
14775090,1
15101005,0.997260274
14283410,1
18199167,0.906849315
15314784,1
15521939,1
15206127,1
17368685,0.178082192
18197979,0.928767123
3533565,0.824657534
15422991,1
15422826,1
14536839,1
13882984,0
15585584,1
4509145,0.668493151
14536556,1
212202,0.936986301
14076425,0
15206471,1
13900149,1
14884262,1
15194854,1
10691240,0
13884700,0.997260274
14355691,0.997260274
14255786,1
14774365,1
15662252,1
15204132,1
18348331,1
17738855,0
17362878,0.22739726
15521816,1
15257994,0.997260274
14076466,0.243835616
13418779,0.939726027
7913699,0.205479452
18198400,0.961643836
10525599,0.071232877
11439846,0.375342466
14860539,0.997260274
15499688,1
13531384,0.378082192
13531151,0.394520548
18443276,0.24109589
10704778,0.923287671
15423779,1
15422920,1
6939477,0.739726027
2262599,1
13926070,1
1847622,0.873972603
75212,0.997260274
14165050,1
13442656,0
17111978,0.243835616
1970945,0.038356164
14028976,0.997260274
7340535,0.775342466
16547836,0.309589041
16767390,0.517808219
1140890,1
8523729,0.901369863
18249712,0.030136986
3293588,0.723287671
17466670,0.117808219
14775886,0.991780822
11826005,0.109589041
15884479,0.816438356
16603312,0.498630137
5127695,0.904109589
15956223,0
4250343,0.983561644
16005973,0.095890411
16005479,0.490410959
11089370,1
3157444,0.230136986
12321924,1
15663438,0.279452055
13902447,0.246575342
17791006,0.063013699
13964338,0
10319747,0.876712329
16073231,1
15176877,0.860273973
3585181,0.873972603
17685745,0.41369863
17746766,0.994520548
16108348,0.723287671
11727675,0.723287671
18123281,0.989041096
11990388,0.906849315
15518190,0.97260274
18332685,0.95890411
14977968,1
6505941,0.980821918
15635914,0.81369863
12567559,0.994520548
11437378,0.723287671
147068,0.980821918
15910220,0.876712329
147098,1
147078,1
17161068,0.090410959
15369078,1
15534068,0.736986301
16988191,0.282191781
18226483,0.238356164
17243053,0
12900862,0.643835616
10789485,0.783561644
16604703,0.002739726
8342635,0
8341021,1
14040467,0.975342466
17904544,0.238356164
13536931,0.994520548
14128537,0.205479452
17366021,0.246575342
10337903,0.246575342
726249,1
17094877,0.246575342
11361661,1
17094136,0.375342466
18077828,0.334246575
3168044,0.75890411
3167974,0.435616438
6880450,0.191780822
13284849,0.317808219
3843612,0.832876712
1221637,0.756164384
17408114,0
6004720,0
17996526,0.430136986
17876410,0.101369863
726331,0.983561644
10091952,0.882191781
13299725,0.980821918
17164542,0.97260274
16639817,0
17159680,0.246575342
573701,0.980821918
12891469,0.397260274
9413687,0
15179226,0.41369863
17733920,0.246575342
4823654,0.756164384
4025897,0.950684932
2376285,0.019178082
16283123,0.375342466
13726565,0.41369863
9335247,0.098630137
10187823,0.956164384
16869259,0.487671233
679932,0
18240831,0.909589041
13586511,0.6
674920,0.717808219
2049830,0
10568320,0.997260274
11482924,0.997260274
17642407,0.912328767
15604786,0.189041096
8721903,1
17498278,0.405479452
674802,0.42739726
18035946,0.879452055
5581820,0.830136986
2847048,0
12453356,0.997260274
16164283,0
7019957,0.901369863
16260278,0.876712329
11606890,0.950684932
3413109,1
6128434,0
3933311,0.969863014
725255,0.350684932
12335521,0.416438356
13187425,1
13562924,0.243835616
7258070,1
492235,0.452054795
18005939,0.331506849
1503927,0.704109589
8422756,0
3457187,0
9682053,0.926027397
14000509,0.745205479
13598698,0
14903929,0.569863014
18201886,0.035616438
8568074,1
11253959,1
13191521,0.983561644
10414683,0.890410959
9796085,0.460273973
18345727,0.112328767
11909853,0.789041096
18036760,0.243835616
755565,0.64109589
13562376,0.41369863
10141337,0.764383562
17822159,1
15148882,0.997260274
15148838,0.991780822
8419146,0.706849315
5338813,0.794520548
16740870,0
5330058,0.671232877
13479161,0
12918475,0.846575342
2694567,0.890410959
13688938,0.112328767
13032846,0
3978049,0.21369863
12645000,0.950684932
13565502,0.726027397
7206269,0.98630137
91758,0.964383562
1533421,0.778082192
2057582,0.838356164
198835,0.167123288
2516719,0.221917808
17946767,0.065753425
6882347,0.832876712
1246974,0.890410959
16781035,0
10705888,0.328767123
515224,0.315068493
13562051,0.345205479
12905264,1
16247566,0.493150685
15396645,0.054794521
8442526,0.010958904
15717015,0.953424658
5242425,0.994520548
8870481,0
11462926,1
18346606,0.893150685
15462998,0.997260274
5744266,0
4183219,0.043835616
18212722,1
11593552,0.068493151
11554877,0.98630137
13226896,0.246575342
16426089,0.071232877
4629321,0.975342466
8473794,0.750684932
13191371,1
13191317,1
9259002,0
17670660,0.430136986
18179606,0.120547945
10997274,0.252054795
8341142,0.926027397
1941216,1
7196827,0.775342466
13082538,0.863013699
11617250,1
2268086,0.956164384
13189841,1
4482050,0.331506849
17864079,0.136986301
12493987,0.964383562
6505178,0.967123288
14405446,0.380821918
14143224,0.071232877
11572259,0.076712329
13689374,0.224657534
9167264,0
8117944,0.452054795
2387282,0.95890411
8163370,0.701369863
1404337,1
6153658,0.832876712
17811019,0.939726027
16246049,0.049315068
17025795,0.167123288
1346796,1
14993571,0.673972603
15123831,0
560049,0.364383562
3596010,0.339726027
2717190,0.309589041
13432289,0.282191781
967783,0.191780822
6677297,0
15929814,0.410958904
639363,0.550684932
6289760,0.367123288
18196978,0.221917808
32029,0.975342466
13401235,0
326785,0.928767123
8322112,0
13041663,0
14745488,0.479452055
14745471,0.197260274
15400522,0.997260274
13564648,0.736986301
195229,0.736986301
1042878,0.978082192
