	hit_rate
2763860	0.5835616438356165
11843270	0.7315068493150685
18346252	0.021917808219178082
8827902	0.2328767123287671
12447224	0.3424657534246575
14183553	0.9808219178082191
15361680	0.8383561643835616
722373	1.0
934609	0.6328767123287671
12093734	0.4438356164383562
1822343	0.2
3144586	1.0
16704142	0.7068493150684931
347955	0.915068493150685
1632822	0.989041095890411
3960855	0.936986301369863
7196849	0.7753424657534247
183759	0.947945205479452
15397595	0.01643835616438356
4863562	0.9616438356164384
564057	1.0
2484207	1.0
5858866	1.0
9300586	0.0
18414774	0.06027397260273973
13631074	0.9972602739726028
8845757	0.0
14743634	1.0
914784	1.0
5328999	0.9616438356164384
456296	1.0
8866447	0.0
914770	0.958904109589041
914717	1.0
2585782	1.0
7206007	0.0
7828549	0.1780821917808219
17542011	0.23835616438356164
1633442	0.7150684931506849
6613140	1.0
1696090	0.4794520547945205
4842146	0.005479452054794521
1695885	0.6547945205479452
3595429	1.0
7917008	0.0
14141484	0.6054794520547945
1688283	0.7835616438356164
5684688	1.0
15972862	0.2821917808219178
8762105	0.989041095890411
18463325	0.9643835616438357
13280387	1.0
379072	0.673972602739726
11970678	0.0
13673452	1.0
13162502	0.27945205479452057
6263879	0.2410958904109589
14127549	0.0
8669130	1.0
13076718	0.0
17514636	0.0410958904109589
14058127	0.09863013698630137
15760343	0.0
7961104	0.12054794520547946
8505727	0.0
7436028	0.19452054794520549
15927121	0.8328767123287671
16618193	0.24383561643835616
7564911	0.7561643835616438
945663	0.9041095890410958
14969954	0.1917808219178082
682179	0.9643835616438357
7433034	0.9178082191780822
746270	0.9917808219178083
7573553	1.0
13656311	1.0
8869934	1.0
2188391	0.958904109589041
1661292	1.0
9654636	0.0
15421637	0.22465753424657534
8015658	0.9972602739726028
767837	0.9972602739726028
2488429	0.2410958904109589
3228847	0.0
1197478	0.8547945205479452
4144800	0.7150684931506849
17251889	0.2273972602739726
7345804	1.0
10519192	0.19452054794520549
17501418	0.8383561643835616
17367403	0.38904109589041097
12465958	1.0
14300219	0.9726027397260274
11022157	1.0
4271029	0.6383561643835617
5385139	1.0
9972891	1.0
757597	0.6575342465753424
4794682	0.21095890410958903
13377638	0.7616438356164383
914809	1.0
926060	0.8438356164383561
1647093	0.9863013698630136
16194801	0.23835616438356164
350756	0.9972602739726028
1147968	0.852054794520548
11319588	0.7643835616438356
1194606	0.0
8656806	0.663013698630137
9530118	0.8821917808219178
17238472	0.5068493150684932
1813644	0.7863013698630137
722359	1.0
13959530	0.9972602739726028
722333	1.0
15908840	0.2465753424657534
6934315	0.7808219178082192
14283031	0.8767123287671232
17257463	0.2356164383561644
7095631	0.21095890410958903
17621557	0.821917808219178
17008909	0.2136986301369863
4041715	0.7589041095890411
13881013	0.18082191780821918
5945820	0.3643835616438356
16617409	0.1095890410958904
16614819	0.684931506849315
16351308	0.46301369863013697
3074304	0.0
13007228	0.9917808219178083
7695678	0.3150684931506849
6481699	0.8547945205479452
17720522	0.12054794520547946
13915329	0.0
3101817	0.5863013698630137
7003479	0.8027397260273973
1944783	0.6246575342465753
17369176	0.9534246575342465
1264492	0.810958904109589
10434647	0.0
7858425	0.16712328767123288
6610378	0.21095890410958903
13942908	0.24383561643835616
17510177	0.2054794520547945
4174207	0.0821917808219178
10887474	0.3506849315068493
2818454	0.33972602739726027
17345662	0.7205479452054795
10618864	0.9095890410958904
14934534	0.07671232876712329
15101022	1.0
5796290	0.0
5796625	0.2465753424657534
7150986	1.0
5834648	0.2465753424657534
11483708	1.0
5669865	0.9232876712328767
14082339	0.2273972602739726
18211034	0.14246575342465753
17677711	0.4904109589041096
2406561	0.6904109589041096
10299674	0.9972602739726028
12678342	0.9342465753424658
8089329	0.6986301369863014
16561292	0.852054794520548
12705183	0.44931506849315067
17609108	0.4904109589041096
4744424	0.8904109589041096
15205867	0.019178082191780823
16756416	0.17534246575342466
18209946	0.18082191780821918
2944146	0.8273972602739726
7859270	1.0
5673742	0.9972602739726028
15618667	1.0
14918050	0.7589041095890411
4759965	0.0
14143912	0.9753424657534246
16796076	0.24383561643835616
15092999	1.0
16830306	1.0
11550965	0.19452054794520549
9999146	1.0
4297273	0.2465753424657534
13223932	0.24383561643835616
4471012	1.0
5498236	0.9753424657534246
5672335	1.0
771282	1.0
16794487	0.7534246575342466
18217098	0.7342465753424657
15329598	0.8575342465753425
9263299	0.6876712328767123
10475942	0.9780821917808219
16504435	0.989041095890411
15846400	0.9945205479452055
17609296	0.4904109589041096
4228166	0.8164383561643835
13942488	0.5041095890410959
16741150	1.0
13989402	0.9698630136986301
3962085	0.9041095890410958
3962277	0.9835616438356164
3828268	1.0
2942666	0.7753424657534247
17526126	0.3150684931506849
12672866	0.7342465753424657
16931444	0.24383561643835616
17711866	0.6301369863013698
6545960	0.989041095890411
10298834	0.9972602739726028
17048391	0.16712328767123288
14948078	0.9780821917808219
11352657	0.7178082191780822
4471138	1.0
13908211	0.8136986301369863
2942121	0.4931506849315068
15009875	0.2602739726027397
10299474	0.9041095890410958
15293550	0.736986301369863
18098133	0.21095890410958903
11870731	0.0
7414132	0.13424657534246576
12326309	0.8575342465753425
16913485	0.33424657534246577
15144488	0.8575342465753425
10162417	0.2410958904109589
1249469	0.16712328767123288
17695060	0.136986301369863
12849389	0.26575342465753427
12741428	0.8301369863013699
4120149	0.7561643835616438
18079318	0.6958904109589041
11434843	0.8575342465753425
8904602	0.0
15579960	0.7698630136986301
14428321	0.5260273972602739
7285361	1.0
8521458	0.0
13531398	0.40821917808219177
4203161	1.0
7870716	0.989041095890411
13032930	0.18904109589041096
5707044	1.0
16178639	0.7178082191780822
2561160	0.0
3959338	0.7205479452054795
15446256	0.8164383561643835
14015414	0.0
6425382	0.15616438356164383
6869486	0.9205479452054794
8519906	0.7506849315068493
14536346	0.7863013698630137
18031635	0.4575342465753425
3200805	0.33424657534246577
17159716	0.3041095890410959
5697098	1.0
447856	0.8
709896	0.9972602739726028
17624231	0.9972602739726028
7574282	0.0
18040418	0.9616438356164384
14219464	0.4931506849315068
2925689	0.4684931506849315
11362832	0.9726027397260274
10527177	0.0
10657478	0.7671232876712328
902467	0.7178082191780822
1841796	0.0
18389188	0.273972602739726
14456931	0.9315068493150684
5402060	0.0
17942768	0.06575342465753424
7573886	0.4876712328767123
8342181	0.4438356164383562
1828227	1.0
4449489	0.2273972602739726
320747	0.049315068493150684
9734789	0.0
6691047	1.0
13301229	0.0
18137998	0.06301369863013699
15057743	0.18356164383561643
15176610	0.9726027397260274
6785367	0.5835616438356165
5385665	0.6657534246575343
15940186	0.4904109589041096
13671404	0.13150684931506848
12712734	0.0
6224480	0.0
17627707	0.9616438356164384
12023916	0.8986301369863013
8255417	0.0
12122016	0.4876712328767123
3667492	0.8410958904109589
16231058	0.7424657534246575
2486775	0.0
16964606	0.2465753424657534
6478803	0.7616438356164383
3987445	0.11506849315068493
836870	0.7095890410958904
2079189	0.9945205479452055
5552528	0.0
13219282	0.16164383561643836
8630290	0.20821917808219179
6397867	0.7561643835616438
1907077	0.21643835616438356
3904171	0.7452054794520548
9276630	0.09041095890410959
18056292	0.0
5784111	0.0
507800	0.7835616438356164
6389598	0.9315068493150684
13596620	0.0
7109178	0.4904109589041096
9533271	0.5671232876712329
2586359	0.7917808219178082
9596347	0.2273972602739726
9597010	0.9232876712328767
1467971	0.936986301369863
15951185	0.10410958904109589
6120611	0.18082191780821918
7036568	0.20821917808219179
11229232	0.8356164383561644
18043089	0.9123287671232877
8866801	0.24383561643835616
12208291	0.10410958904109589
14110175	0.0
7638150	0.0
14630750	0.7561643835616438
13188022	0.1095890410958904
18232716	0.6767123287671233
12658991	0.9671232876712329
18360099	0.37534246575342467
12785355	0.958904109589041
12867757	0.7506849315068493
16192570	0.6794520547945205
15219128	0.9808219178082191
12007626	0.8575342465753425
12007195	0.7945205479452054
376740	0.3232876712328767
12006433	0.7095890410958904
10106375	0.16986301369863013
2699338	0.5863013698630137
12004848	0.8547945205479452
13642640	0.4904109589041096
11938195	1.0
598240	0.7698630136986301
11476825	0.6410958904109589
16568017	0.42191780821917807
13770434	0.9972602739726028
2627566	0.4520547945205479
2560712	0.4876712328767123
5705605	0.8246575342465754
13504225	0.0
2055802	0.6356164383561644
8064174	1.0
13848709	0.34794520547945207
11209651	0.9972602739726028
12520196	0.7698630136986301
17848009	0.8986301369863013
6881472	0.0
13901031	0.0
18273831	0.8356164383561644
16126184	0.0
8652616	0.4904109589041096
16122510	0.41643835616438357
11568783	1.0
999392	0.7917808219178082
6718545	0.0
15038423	0.4904109589041096
17978580	0.9205479452054794
6484651	0.9342465753424658
13993414	0.8273972602739726
17991117	0.07123287671232877
10547887	0.9671232876712329
12072995	0.0
619457	0.23835616438356164
16440910	0.07397260273972603
9682083	0.6876712328767123
6737686	0.0
17095258	0.6657534246575343
4776771	0.08493150684931507
14857014	0.16164383561643836
4403905	0.7972602739726027
17160326	0.9780821917808219
1783168	0.2876712328767123
1589328	0.5424657534246575
16220385	0.08767123287671233
17808765	0.43561643835616437
14167708	0.8767123287671232
1650928	0.9945205479452055
12287387	0.8602739726027397
6388667	1.0
15986526	1.0
13658078	0.29863013698630136
47078	0.5698630136986301
18230246	0.14246575342465753
10677991	0.2356164383561644
6484512	0.8821917808219178
12991348	0.0
8051268	0.0
1407015	1.0
15447698	0.9945205479452055
10057356	0.9808219178082191
5632442	0.0
337659	0.8986301369863013
14559041	0.24383561643835616
15410789	0.8958904109589041
16884506	0.34794520547945207
11478617	0.7342465753424657
8633878	0.852054794520548
5944671	0.915068493150685
13201976	0.03561643835616438
11018780	0.9972602739726028
8352020	0.0
16123148	0.0
4681486	0.0
11300567	0.0
2418867	0.9205479452054794
13103375	0.4602739726027397
12808129	0.4054794520547945
15038862	0.7178082191780822
7149655	0.057534246575342465
4974406	0.0
17570408	0.03287671232876712
5933788	0.4904109589041096
15325438	0.30684931506849317
17621130	0.10136986301369863
1665575	0.33424657534246577
504295	1.0
14571697	0.9972602739726028
5004088	0.7506849315068493
3282171	0.0
9900715	0.958904109589041
16635538	0.0
14801871	0.9315068493150684
2420053	1.0
7728468	0.0
4379417	0.2410958904109589
907295	1.0
3106872	0.9835616438356164
11511	0.6465753424657534
14012980	0.24383561643835616
10138312	0.0
257003	0.3643835616438356
8483614	1.0
550296	0.0
4720707	1.0
9921763	0.21643835616438356
13395734	0.4575342465753425
6644083	0.0
12412327	0.4684931506849315
13883526	0.07671232876712329
1103947	0.9698630136986301
11185786	0.6602739726027397
10839397	0.6246575342465753
9717549	0.38904109589041097
8651340	0.2328767123287671
1967264	0.6301369863013698
9348303	0.33424657534246577
973874	0.7698630136986301
11983296	0.03287671232876712
4975455	1.0
14473668	0.4849315068493151
17285476	0.2273972602739726
6511835	0.0
9633875	1.0
6729162	0.16986301369863013
11702195	1.0
2419483	0.9205479452054794
350187	0.0
503659	0.821917808219178
13096309	0.6
9216548	0.4931506849315068
12474771	1.0
14733879	0.336986301369863
12184636	0.4438356164383562
16897716	0.9945205479452055
10886737	0.8410958904109589
611841	0.8027397260273973
15859684	1.0
17716362	0.11232876712328767
6120345	0.0
14716972	0.3863013698630137
18058833	0.2410958904109589
11228329	0.8027397260273973
15658007	0.9561643835616438
5416903	0.9095890410958904
5894756	0.9178082191780822
1593753	1.0
323818	0.0
873426	0.11232876712328767
1700085	0.9068493150684932
12232154	0.8876712328767123
10965766	0.9780821917808219
3991431	0.3589041095890411
16076835	0.9917808219178083
4673587	0.9013698630136986
16207903	0.9972602739726028
15224606	0.936986301369863
14264040	0.4794520547945205
2216775	0.7917808219178082
4182830	0.6383561643835617
167057	1.0
6572270	0.9698630136986301
17992911	0.4931506849315068
15943871	0.4547945205479452
10766365	0.8684931506849315
9597022	0.8383561643835616
1140691	0.673972602739726
565733	0.40273972602739727
18326542	0.9260273972602739
4476362	0.0821917808219178
6901228	0.0
9235081	0.9424657534246575
6527658	0.7397260273972602
11574820	0.9917808219178083
13802881	0.8027397260273973
913270	0.9808219178082191
13737916	0.24383561643835616
8429494	0.0
10503410	0.9835616438356164
13016894	0.3150684931506849
14577507	0.9945205479452055
3972267	0.8821917808219178
3972278	0.8767123287671232
691026	1.0
9592983	0.0
16882644	0.4410958904109589
4640045	0.0
3447745	0.9972602739726028
5194445	0.9753424657534246
7619219	0.8164383561643835
975929	0.9726027397260274
7903644	1.0
4900481	0.863013698630137
11049174	0.0
4190417	1.0
9692159	0.9232876712328767
1873595	0.9506849315068493
17406798	0.8904109589041096
12111075	0.4931506849315068
16208312	1.0
5805844	0.9342465753424658
64574	0.6602739726027397
16225687	0.9863013698630136
17078429	1.0
12764171	0.23013698630136986
9239248	0.7835616438356164
14993819	0.726027397260274
51546	0.9123287671232877
1094916	1.0
13014120	0.2328767123287671
1545266	0.873972602739726
3488763	1.0
5980111	0.08493150684931507
12358453	0.8986301369863013
1807091	0.0
4409537	0.00821917808219178
823617	0.8794520547945206
16945516	0.005479452054794521
2397049	0.9945205479452055
79832	0.5835616438356165
6376449	0.0
6372642	1.0
6392361	0.9315068493150684
18276757	0.4136986301369863
17753649	0.8356164383561644
1039886	0.336986301369863
6309766	0.7287671232876712
4951608	0.7068493150684931
755837	0.1589041095890411
16071519	0.18904109589041096
12917690	0.8794520547945206
15887609	0.4876712328767123
16396399	0.2410958904109589
7128675	0.9945205479452055
7114119	0.0
15976022	0.01643835616438356
14650725	0.0
9998253	0.9178082191780822
12662483	0.0
2109238	0.5342465753424658
3876739	0.0821917808219178
8627596	1.0
4217821	0.9260273972602739
15633071	0.36164383561643837
14535646	0.3041095890410959
8171814	0.0
12002841	0.4904109589041096
2320647	0.0
9363080	0.5013698630136987
4801775	0.6931506849315069
2278456	0.915068493150685
13674319	0.18082191780821918
1383003	0.8054794520547945
18236385	0.5863013698630137
12569384	0.4657534246575342
115407	0.9972602739726028
7637515	0.0027397260273972603
6392343	0.8767123287671232
16794235	0.473972602739726
11015721	0.0273972602739726
17157735	0.3698630136986301
2539969	0.4876712328767123
16323031	0.4684931506849315
1280331	0.19452054794520549
1312089	0.9671232876712329
4855562	0.0136986301369863
14554389	0.8438356164383561
15741005	0.9972602739726028
4950160	0.9808219178082191
12339987	0.6054794520547945
9527949	0.9972602739726028
701090	0.00821917808219178
3464878	0.0
4848850	0.7397260273972602
9153742	0.0
109689	0.8191780821917808
14810289	0.4273972602739726
4848497	0.9123287671232877
18332319	1.0
12189580	1.0
2490115	0.8410958904109589
16744252	0.9917808219178083
6290290	0.40273972602739727
9304927	1.0
1243943	0.0
8846070	0.16712328767123288
12254958	0.8273972602739726
7174436	0.4246575342465753
9304836	1.0
63416	1.0
9294787	0.0
17626630	0.21095890410958903
12252661	0.0
12186933	1.0
18412835	0.873972602739726
784247	0.9863013698630136
915185	1.0
8189081	0.8356164383561644
9415050	0.4273972602739726
6924664	0.2191780821917808
165975	0.3972602739726027
5883741	1.0
18007852	0.4054794520547945
13478215	0.0
16297222	0.3095890410958904
8975372	0.0
12972059	0.947945205479452
1954427	0.9506849315068493
455114	0.8054794520547945
17158706	0.7287671232876712
6676462	0.2465753424657534
15067956	1.0
14045785	0.9397260273972603
6678745	0.9835616438356164
14570017	0.9068493150684932
2156260	0.8602739726027397
5039786	0.9835616438356164
14802710	0.9972602739726028
1761985	0.6602739726027397
7921258	0.12876712328767123
3595022	1.0
9755409	0.0
2547688	0.6520547945205479
16015263	1.0
12115480	0.989041095890411
5561713	0.9972602739726028
973652	0.7643835616438356
11850477	0.03561643835616438
15980140	1.0
15749186	0.9917808219178083
4510842	0.852054794520548
12571616	0.0
13030363	0.3232876712328767
7622104	0.0
7327366	1.0
13815366	0.24383561643835616
3985660	0.0
2478256	0.13424657534246576
609376	0.4465753424657534
11128668	0.7534246575342466
15322985	0.7315068493150685
15224549	0.9205479452054794
12111362	1.0
15222975	0.8931506849315068
14731931	0.0
7849689	0.7315068493150685
4900362	0.8876712328767123
18007304	0.2136986301369863
10929396	0.36164383561643837
1032922	0.44931506849315067
2998969	0.9808219178082191
8634913	0.7616438356164383
4833867	1.0
8569644	0.9205479452054794
15974623	0.9945205479452055
14073969	0.9726027397260274
15581030	0.2
6143575	0.0
15973945	0.9342465753424658
15253010	0.7589041095890411
179373	0.0
8047082	0.0
18004512	0.821917808219178
10075450	0.2410958904109589
13417712	0.0
637332	0.9945205479452055
17027566	0.13150684931506848
17939175	0.4136986301369863
16299640	0.0
15447568	0.24383561643835616
16823590	0.4
7517454	0.7534246575342466
5945253	0.9780821917808219
1356913	0.7506849315068493
15446481	0.24383561643835616
18330069	0.9917808219178083
17604000	0.5561643835616439
504195	0.9534246575342465
3124839	0.0
12037655	0.17534246575342466
6481685	0.0
6007066	1.0
13674363	0.0821917808219178
6924097	0.8164383561643835
12131581	0.2136986301369863
14714436	0.8876712328767123
14851854	1.0
15408605	0.0547945205479452
14936439	1.0
16163137	0.3726027397260274
9630053	0.7561643835616438
13084706	0.7287671232876712
5592383	0.4520547945205479
7579575	0.25205479452054796
16885420	0.2465753424657534
8276570	0.0
169080	0.8684931506849315
14853432	1.0
12952753	0.40273972602739727
5861570	0.3452054794520548
6660706	0.9808219178082191
4900356	0.9643835616438357
1614830	0.0
6660521	0.8383561643835616
11379052	0.8328767123287671
15833807	0.4383561643835616
13016708	0.4767123287671233
17210925	0.9972602739726028
17997216	0.9260273972602739
3972297	0.7561643835616438
6528748	0.0
17996884	0.8986301369863013
14524401	0.9013698630136986
1535628	0.9753424657534246
9607828	0.852054794520548
3505386	0.3013698630136986
5806587	0.2219178082191781
13604573	0.12876712328767123
7181991	0.7616438356164383
3380585	0.6575342465753424
12436374	0.0
9016585	0.9753424657534246
7032655	0.2273972602739726
8306749	0.26575342465753427
11964820	1.0
12156447	0.136986301369863
17731676	0.9287671232876712
13733878	0.0
7160444	0.9506849315068493
6131174	0.663013698630137
13798876	0.9945205479452055
13274464	1.0
1413015	0.9178082191780822
11243376	0.0
15044430	0.07397260273972603
8818464	0.4
7244836	0.9260273972602739
8162306	0.14794520547945206
1084348	0.3287671232876712
573917	0.8958904109589041
12290743	0.8465753424657534
6591055	0.663013698630137
11307613	0.663013698630137
6392360	1.0
13666857	0.9972602739726028
1083801	0.8383561643835616
10437004	0.03561643835616438
6785349	0.9972602739726028
1083648	0.8575342465753425
2131955	0.852054794520548
9734018	0.0
1683677	0.0
2262885	0.6602739726027397
4163211	0.9863013698630136
99962	0.4273972602739726
4818503	1.0
5499699	0.6410958904109589
3441386	1.0
7859095	0.1863013698630137
9733406	0.8383561643835616
5013536	0.9616438356164384
17530785	0.4575342465753425
5619670	0.9972602739726028
4882695	0.9808219178082191
3506751	0.9972602739726028
11697611	0.9945205479452055
11566497	0.0
18508352	0.21643835616438356
2653530	0.9534246575342465
6515154	0.0
16809253	0.0
4738742	0.0
14188141	0.00821917808219178
3505734	0.8383561643835616
31525	0.7972602739726027
7109804	1.0
14785365	0.08493150684931507
14576133	0.9972602739726028
1556311	0.0
1407208	0.8082191780821918
1669744	0.8986301369863013
1669674	0.8821917808219178
6453112	0.9972602739726028
5258865	0.32602739726027397
7763615	0.863013698630137
7501445	0.010958904109589041
14842021	0.9397260273972603
14317044	0.24383561643835616
10437009	0.052054794520547946
16348896	0.021917808219178082
2651277	0.9945205479452055
1602428	0.9260273972602739
16413440	0.6547945205479452
1012454	0.958904109589041
17986131	0.13424657534246576
17983667	0.4794520547945205
16872492	0.5178082191780822
15496166	0.7205479452054795
4157821	0.8383561643835616
18182347	0.915068493150685
6647595	0.947945205479452
2715269	0.9753424657534246
13397015	0.2273972602739726
1288452	0.5835616438356165
9990179	0.11506849315068493
12087296	0.9808219178082191
13135771	0.0136986301369863
17174979	0.3917808219178082
16618090	0.3835616438356164
5336338	0.9972602739726028
1995511	0.0
9727081	0.01643835616438356
12085528	0.4767123287671233
18376860	0.4657534246575342
5860752	0.8657534246575342
11169175	0.4904109589041096
14578385	0.7616438356164383
4810324	0.0
15821240	0.2356164383561644
6646096	1.0
5727689	0.0
7160878	0.8383561643835616
9331587	0.6054794520547945
17622695	0.9753424657534246
6119923	0.0
17406540	0.9671232876712329
80734	0.947945205479452
17611615	0.0
2057237	0.0
17234136	0.10410958904109589
2187866	0.7205479452054795
3629028	0.8301369863013699
13590105	0.0
3562422	0.22465753424657534
12475300	0.8767123287671232
3993234	1.0
16662334	0.4794520547945205
14768164	0.6
12933083	0.8438356164383561
1631427	0.7698630136986301
3562568	0.4657534246575342
10908324	0.0
15357873	0.33424657534246577
8017609	0.7479452054794521
743056	0.0
4016132	0.0
17539595	0.4904109589041096
9329140	0.6547945205479452
17652234	0.4136986301369863
6076807	0.0
9066741	0.9780821917808219
11167383	0.0
12630487	0.4520547945205479
1792738	0.8767123287671232
17731367	0.19452054794520549
15447362	0.2465753424657534
415159	1.0
14242995	0.0
4776807	0.44931506849315067
15029363	0.3150684931506849
11461383	0.3452054794520548
8540517	0.8931506849315068
13323245	0.0
12472500	0.915068493150685
8919581	0.9835616438356164
10964970	1.0
6704897	0.8876712328767123
16535277	0.2356164383561644
11423297	0.9205479452054794
12930113	0.24383561643835616
4541416	0.0
8014792	0.9643835616438357
11423610	0.0
12149217	0.9232876712328767
8277281	0.0
12274905	0.7342465753424657
14912548	1.0
17909730	0.9753424657534246
14371353	0.27945205479452057
11421259	1.0
12930555	0.4328767123287671
8538904	0.9780821917808219
15091241	1.0
2864776	0.0
3032218	0.9726027397260274
2966565	0.0
3818335	0.4904109589041096
17253841	0.9424657534246575
7986697	0.9780821917808219
6834471	1.0
4997599	1.0
3563533	0.8082191780821918
2571967	1.0
81567	0.8958904109589041
81560	0.6958904109589041
81552	0.8410958904109589
6504030	0.6657534246575343
16633745	0.024657534246575342
16465058	0.043835616438356165
14540641	0.24383561643835616
1815874	0.9917808219178083
15679361	0.2273972602739726
17620105	0.6246575342465753
6437518	0.7013698630136986
12925433	0.8821917808219178
4209927	0.3863013698630137
3292367	0.8438356164383561
898068	0.9013698630136986
9231244	1.0
10566503	0.8904109589041096
8992330	0.4904109589041096
7887979	0.0
13576187	0.0
4417159	0.0
10886892	0.9917808219178083
18103965	0.9808219178082191
4922112	0.18904109589041096
7134138	0.9863013698630136
3333016	0.9808219178082191
12916928	0.19726027397260273
2217388	0.0
12851324	0.0
13700674	1.0
10108811	0.9205479452054794
3592191	0.0
17109831	0.9342465753424658
6783739	0.0
11515938	1.0
17586122	0.9808219178082191
7607736	0.989041095890411
14298697	1.0
12651943	0.35342465753424657
3679353	0.4849315068493151
1819132	0.9917808219178083
644720	1.0
1693200	0.9972602739726028
4653987	0.7945205479452054
3582797	0.6438356164383562
13281264	0.8904109589041096
15469544	0.0821917808219178
17997198	0.08767123287671233
14472582	0.17534246575342466
5126967	0.7945205479452054
9320942	0.1232876712328767
12794343	0.0027397260273972603
3488199	1.0
1259730	0.9397260273972603
9320716	0.0
7986902	1.0
7367796	0.915068493150685
211070	0.8876712328767123
5781584	0.7397260273972602
14098	0.9945205479452055
931579	0.5945205479452055
5846646	0.0
8926471	0.9671232876712329
6436884	0.0958904109589041
6436877	0.11232876712328767
3605568	0.9424657534246575
4950142	0.9808219178082191
5627346	0.9068493150684932
10040780	0.8191780821917808
15676807	0.16712328767123288
8926537	0.9698630136986301
17642180	0.8712328767123287
733673	0.2465753424657534
18362450	0.8849315068493151
14299467	0.9972602739726028
12672349	0.9287671232876712
14298814	0.0
12005034	1.0
7024251	1.0
2765041	0.736986301369863
13065594	0.0
18472310	0.2219178082191781
1519196	1.0
18296407	0.38904109589041097
9317916	1.0
3282814	0.4
15282560	0.7972602739726027
15217021	0.8876712328767123
6785030	0.33424657534246577
14888170	0.0
11676806	0.07397260273972603
14559313	0.24383561643835616
9184611	1.0
4597000	0.8356164383561644
18137618	0.03561643835616438
2960160	0.07945205479452055
17967882	1.0
11479812	0.9780821917808219
5581430	0.9863013698630136
13576818	0.14794520547945206
10562106	0.7013698630136986
11494320	0.7424657534246575
8792415	0.8876712328767123
2666338	0.8136986301369863
468690	0.7150684931506849
11020051	1.0
266566	0.07397260273972603
10364432	0.5041095890410959
796099	0.9123287671232877
12854744	0.4958904109589041
18359750	0.9917808219178083
7031264	0.7561643835616438
9773893	0.8273972602739726
4923555	0.1506849315068493
17703050	0.24383561643835616
4597414	1.0
4923194	0.03561643835616438
9591431	0.33424657534246577
9416817	0.4602739726027397
9314957	0.0
1843641	0.873972602739726
2105743	0.2328767123287671
10689566	0.8849315068493151
11868984	0.8767123287671232
466274	0.7972602739726027
4266628	0.0
1907186	0.0
18318417	0.3506849315068493
14575534	0.2465753424657534
15590672	0.9643835616438357
9902383	0.9178082191780822
18028801	0.736986301369863
7513709	0.7506849315068493
6117724	0.9561643835616438
11146719	0.4821917808219178
9250813	1.0
15603933	0.1232876712328767
2430127	0.7972602739726027
9532288	0.4520547945205479
15249018	0.2465753424657534
11605689	1.0
14554785	0.4958904109589041
12916373	0.9315068493150684
4068953	1.0
8524526	0.9041095890410958
4526809	0.0
6361814	0.6794520547945205
15161662	0.21643835616438356
5933716	0.18082191780821918
2267519	0.21643835616438356
16126364	0.9780821917808219
3281853	0.8958904109589041
16192070	0.9972602739726028
4263805	0.8712328767123287
11864396	0.13972602739726028
12783295	0.0
16388303	0.9260273972602739
6819944	0.9863013698630136
7234578	1.0
3673290	0.2547945205479452
723921	0.7863013698630137
3803858	0.4904109589041096
15207013	0.9972602739726028
12585565	0.0
16518411	0.9178082191780822
18024966	0.25205479452054796
13675662	0.9972602739726028
9112378	0.7424657534246575
2386724	1.0
15468797	0.3287671232876712
16779469	0.44931506849315067
3475506	0.0
12322839	1.0
3540982	0.9780821917808219
12191648	1.0
4550062	0.9616438356164384
10225829	0.9945205479452055
18448865	0.4849315068493151
17940362	0.9835616438356164
7603989	1.0
7800568	0.936986301369863
6686393	0.915068493150685
984743	0.9808219178082191
6685994	0.3424657534246575
3343620	0.4876712328767123
15992039	0.4904109589041096
7341276	0.8712328767123287
5375125	0.7397260273972602
12190267	1.0
17640201	0.989041095890411
11338011	0.06575342465753424
16450900	0.9123287671232877
18023762	0.4410958904109589
3474269	0.0
13632281	0.4684931506849315
17268759	0.9808219178082191
5308901	0.9260273972602739
4795129	0.9315068493150684
4129166	0.19726027397260273
17041027	0.038356164383561646
16056604	0.030136986301369864
3442400	0.2410958904109589
14205043	0.9506849315068493
16498576	0.2328767123287671
12631607	0.5863013698630137
11844588	0.8082191780821918
13841318	0.0
14777643	0.9095890410958904
9957162	1.0
3484641	0.0
14990129	0.2273972602739726
1190059	0.9534246575342465
6957204	0.0
7481692	0.15616438356164383
16545046	0.14246575342465753
160565	0.0
10531003	0.0
5796964	0.947945205479452
15734037	0.7342465753424657
1696544	0.27945205479452057
14015860	0.0
16870730	0.21095890410958903
9296004	0.0
18288469	0.2465753424657534
16081706	0.12876712328767123
17850722	0.09863013698630137
18489592	0.03287671232876712
13675336	0.0
7517147	0.6520547945205479
9479564	0.0
16439750	0.24383561643835616
2729779	0.0
2854618	0.0
12569980	0.915068493150685
6051358	0.9397260273972603
11082727	0.9123287671232877
15116130	0.3315068493150685
10997778	0.0
12244193	0.0410958904109589
16443243	0.0
10413878	0.3917808219178082
2461001	0.6904109589041096
9063428	0.8931506849315068
4575206	0.9972602739726028
15377740	0.9808219178082191
14405224	0.7753424657534247
10419147	0.9726027397260274
4765593	0.16712328767123288
13269049	0.2465753424657534
16796321	0.3726027397260274
14983333	0.15342465753424658
203353	0.863013698630137
15549827	0.0
12760625	0.7643835616438356
6659857	0.0
13867999	0.24383561643835616
9149400	0.7315068493150685
1941504	0.726027397260274
17319018	0.989041095890411
4801022	0.8547945205479452
15745184	0.1506849315068493
6898039	0.4794520547945205
1198466	0.5863013698630137
14828395	0.1780821917808219
4494476	0.9808219178082191
11659282	0.0
2070648	0.0
16043388	0.4465753424657534
